name;location;address;address2;city;state;zip;phone;phone_ext;county;email;status;type;contact_firstname;contact_lastname;age_range;transportation;website;accreditation;daysopen;hoursopen;typeofcare;language;introduction;additionalInfo;pricing;is_afterschool;is_camp;logo;schools_served
THE CHILDRENS CENTER BEFORE AND AFTER SCHOOL CARE - OTTER CREEK;;11501 Interstate 30;;Little Rock;AR;72209;501-455-2690;;PULASKI;;;;;;;YES;http://www.thechildrenscenterar.com/;;;;;;School-age children want to feel all grown up, yet they still crave comfort and security. We provide a program that gives them a a feeling of home and also support for their increasing interest in art, sports, music and more. Teachers provide a balance of organized and self-selected activities. There is time given for homework and lots of outdoor activities. Time just to have fun and hang out with friends. We provide a relaxing, safe and happy environment. We provide transportation to and from area elementary schools. Our Before/After School program is provided during school holidays, early dismissal days and teacher work days. We have set our program to be aligned with elementary school schedules.;;;YES;NO;http://www.thechildrenscenterar.com/wp/wp-content/uploads/2012/10/school-logo2.png;
THE CHILDRENS CENTER BEFORE AND AFTER SCHOOL CARE - CONWAY;;2611 Prince St.;;Conway;AR;72034;501-336-8881;;FAULKNER;;;;;;;YES;http://www.thechildrenscenterar.com/;;;;;;School-age children want to feel all grown up, yet they still crave comfort and security. We provide a program that gives them a a feeling of home and also support for their increasing interest in art, sports, music and more. Teachers provide a balance of organized and self-selected activities. There is time given for homework and lots of outdoor activities. Time just to have fun and hang out with friends. We provide a relaxing, safe and happy environment. We provide transportation to and from area elementary schools. Our Before/After School program is provided during school holidays, early dismissal days and teacher work days. We have set our program to be aligned with elementary school schedules.;;;YES;NO;http://www.thechildrenscenterar.com/wp/wp-content/uploads/2012/10/school-logo2.png;
THE CHILDRENS CENTER BEFORE AND AFTER SCHOOL CARE - WEST LITTLE ROCK;;11610 Huron Lane;;Little Rock;AR;72211;501-224-2003;;PULASKI;;;;;;;YES;http://www.thechildrenscenterar.com/;;;;;;School-age children want to feel all grown up, yet they still crave comfort and security. We provide a program that gives them a a feeling of home and also support for their increasing interest in art, sports, music and more. Teachers provide a balance of organized and self-selected activities. There is time given for homework and lots of outdoor activities. Time just to have fun and hang out with friends. We provide a relaxing, safe and happy environment. We provide transportation to and from area elementary schools. Our Before/After School program is provided during school holidays, early dismissal days and teacher work days. We have set our program to be aligned with elementary school schedules.;;;YES;NO;http://www.thechildrenscenterar.com/wp/wp-content/uploads/2012/10/school-logo2.png;
P.A.R.K.;;6915 Geyer Springs Road;;Little Rock;AR;72209;501-562-5223;;PULASKI;;;;;;;;http://www.positivekids.org/;;Monday-Friday;;;;"P.A.R.K. is an after school and summer program based in Little Rock, Arkansas, which operates Monday through Friday throughout the entire year.  Students enter the program in the 8th grade; P.A.R.K.’s role is a 5-year commitment to the students to help ensure graduation from high school, as well as individual growth. Each day, P.A.R.K. provides a safe environment for students to complete academic requirements as well as: Support with homework; Tutoring in all courses; Recreation activities; Leadership development; Involvement in community services. Our after-school program includes both a spiritual and academic element. Before Academic Hour begins, we start the program with the Lord's Prayer and the Pledge of Allegiance. Academic Hour is focused on homework management, tutoring, reading and research assistance in our library and computer lab. Throughout Academic Hour, the students are assisted by Student Life Managers, a Curriculum Coordinator, an Education Outreach Coordinator, Group Leaders and Tutors. At the completion of the first, second and third nine weeks of school, a Skill Builders List is comprised. Students who have more than one ""D"" or an ""F"" on their report card are required to do additional Academic Hour. The after-school program also features weekly Bible study, community service activities, field trips and the opportunity to participate in civic club programs in place at P.A.R.K. The Summer Enrichment Program identifies specific academic goals for students to master. Once students achieve these goals, they are more likely to have higher grades when they return to school. To strengthen skills during the Summer Enrichment and Academic Programs, P.A.R.K. uses an outline assessment and instructional tool, Skills Tutor, which acts as a personal tutor for each student. Skills Tutor diagnoses and identifies gaps in a student’s knowledge, prescribes instruction then tests for mastery of a subject. P.A.R.K. then uses the change in grade point average (GPA) as an indicator of what students have learned. The average GPA is between 1.5 and 2.5 when students enter the program. To monitor students’ progress, P.A.R.K. obtains grade reports issued every nine weeks for each student. Furthermore, students with low grades must bring a weekly grade report from all of their teachers. Finally, P.A.R.K. also uses a more subjective measuring tool; the counselor/parent evaluation. When students enter the P.A.R.K. program, their counselor and parents evaluate them on various criteria: attitude, discipline, self-esteem, etc. Counselor and parents complete this same evaluation at the close of each academic year.";;;YES;NO;http://www.positivekids.org/images/logo.jpg;
FIRST UNITED METHODIST CHURCH OF MAUMELLE AFTER SCHOOL CARE;;1201 Edgewood Drive;;Maumelle;AR;72113;501-851-2273;;PULASKI;;;;;;;;http://www.fumcmaumelle.org/;;Monday-Friday;2:40p.m. - 6:00p.m.;;;First United Methodist Church of Maumelle offers a variety of child care services to the working and non-working parent. Under the leadership of our staff, our classes include a balance of Christian based curriculum, weekly chapel, guided play, activities, creative artwork, music, outdoor play, story time, computer classes, and other age-appropriate activities. We promise you that your child will be loved and respected here. He or she will learn self-esteem as a child in God, how to get along with other children, and how to celebrate his or her own creativity.;;;YES;NO;;
AFTERCARE EXPRESS;Lakewood UMC;1922 Topf Rd;;North Little Rock;AR;72116;501-413-3952;;PULASKI;ace@lakewood-umc.org;;;Rhonda;Duckett;;;http://www.lakewood-umc.org/ACE;;Monday-Friday;2:30 - 6:00 p.m.;;;Aftercare Express is a safe and encouraging environment where children are accepted, encouraged, and loved while expressing creativity and individuality through childhood experiences. Aftercare Express encourages parents to be involved and supportive in the development of children and our program. Aftercare Express is a place that values parental input and support. The staff at ACE is committed to providing a fun, welcoming, and emotionally supportive place where your child can grow emotionally, physically, spiritually and intellectually. Children have opportunities to choose from a variety of individual and group activities which include art, drama, sports and active play, computer, science, games, building, and service projects. Our snacks include a variety of foods from the healthy food pyramid.  We welcome parent and student input in our programming.;;;YES;NO;http://www.lakewood-umc.org/clientimages/42883/lakewood_logo_aftercare_1.jpg;Lakewood Elementary
PULASKI HEIGHTS UNITED METHODIST CHURCH CHILDREN’S LEARNING CENTER AFTER SCHOOL;;4823 Woodlawn;;Little Rock;AR;72205;501-666-5683;;PULASKI;ylawrence@phumc.com;;;Yui;Lawrence;;;http://phumc.com/;;;;;;CLC provides after school care for children pre-k through 5th grade enrolled in the LRSD.  CLC also provides holiday care for school age children when the Little Rock School District is closed, but CLC is open.  Holiday care is open for any and all elementary school age child—regardless of what school they attend!;;"After School Care – $14.00 per day (for every day that LRSD is in session and major holidays) and $5.00 Fun Friday special activity fee for each month; Holiday Care – $28 per day plus activity fee; Summer Care – $150 weekly";YES;NO;;
FBC CHRISTIAN SCHOOL ELEMENTARY AFTER SCHOOL PROGRAM;;3364 W. Pleasant Grove Rd;;Rogers;AR;72758;479-878-1052;;BENTON;;;;Mandy;Keeling;;;http://www.fbcchristianschool.org/;;Monday-Friday;3:00-5:30;;;The mission of FBC Christian School and Shining Stars Preschool is to integrate spiritual truth with the realities of contemporary life through Christ centered curriculum and activities. FBC Christian School After School Care program for students in K-5th grade is directed by Miss Mandy Keeling. The program includes a snack, homework time, and activities.;;"5 days per week: $30 per week, $120 per month; 4 days per week: $28 per week, $112 per month; 3 days per week: $21 per week, $84 per month; 2 days per week: $14 per week, $56 per month; Drop-ins: $8.00 per day";YES;NO;http://www.edline.net/dynimg/_HKEAf_/hdrImageGroupEntid/6265637790456811922/hdrImageLastMod/1281474031583/hdrImageAttrName/header_image_0_data/hdrImageFileName/Banner.jpg;
ST. JOSEPH AFTER SCHOOL PROGRAM;;1313 Deer St.;;Conway;AR;72034;501-336-0087;;FAULKNER;;;;Laura;Williams;;;http://www.stjosephconway.org/;;;;;;The St. Joseph After School Program (ASP) is offered as a service to the families of St. Joseph School. The goal of the program is to provide a quality, safe, secure environment for students after school. ;;"Registration fee: $50.00 per year per family; Plan A - 5 days per week: $148 per month/ 9 months, 2 children: $188 per month/ 9 months, 3 children: $208 per month/ 9 months; Plan B - 3 days per week: $106 per month/ 9 months, 2 children: $130 per month/ 9 months, 3 children: $142 per month/ 9 months; Plan C - Drop-ins: $10 day, 2 children: $16 day, 3 children: $18 day";YES;NO;http://www.stjosephconway.org/sites/default/files/logo-2.png;St. Joseph School
CENTRAL UNITED METHODIST CHURCH CAMP CENTRAL;;6 West Dickson Street;;Fayetteville;AR;72701;479-443-4037;;WASHINGTON;kbrumley@centraltolife.com;;;Kimberly;Brumley;;;http://www.centraltolife.com/;;Monday-Friday;"Afterschool: 3:00-5:30 p.m.; Summer Program: 7:15 a.m.-5:30 p.m.";;;Camp Central offers after school and summer programs for elementary-aged children (Kindergarten through Sixth grade).;;"Camp Central Afterschool Program: $285.00 per month; Camp Central Summer Program: Full Month - $620 per month/ Partial Month - $365 per month (10 days of your choice); Camp Central Daily Rate: $25 per day when school is not in session (i.e. In-Service Days, Spring Break, and select days during Thanksgiving & Christmas Breaks)  ";YES;NO;;
CHARACTER CARE AFTER SCHOOL;;905 South 13th Street;;Rogers;AR;72758;479-636-1588;;BENTON;Samantha.S.Bull@gmail.com;;;Samantha;Bull;;YES;http://summershine.28association.com/;;Monday-Friday;From school dismissal to 6:00pm;;;Character Care is another program of First Christian Church Youth Programs and operates during the school year. Character Care was established during the school year of 1999-2000 and provides a safe pick up of students from school to our facility. We provide time for a snack, homework, and outside play. Character Care is open from the time of school dismissal to 6:00pm. We follow the Rogers School District Calendar. If school is closed then Character Care is also closed. (teacher in-service or inclement weather);;;YES;NO;;Bellview Elementary, Jones Elementary, Westside Elementary, Bonnie Grimes Elementary, Regan Elementary, Elmwood Middle School, Kirksey Middle School, Oakdale Middle School
4-H AFTERSCHOOL;;2301 S. University;;Little Rock;AR;72203;501-671-2270;;PULASKI;icollier@uaex.edu;;;Ida;Collier;;;http://www.kidsarus.org/;;;;;;4-H Afterschool programs foster a unique combination of fun and learning that helps youth develop lifelong skills, such as leadership, critical thinking and teamwork. The programs address a growing need for quality after-school programming in the U.S., where as many as 15 million children come home to empty houses after school. Research shows that latchkey youth are at a higher risk for violent crimes, substance abuse, antisocial behavior, poor academic performance and becoming school dropouts. To combat this, 4-H Afterschool programs offer a wealth of research-based, ready-to-use “learning by doing” curricula on a wide variety of topics. 4-H tailors programs to each urban, suburban or rural community, supporting programs in many shapes and sizes, depending on the needs and interests of local communities and the youth and adults involved. 4-H Afterschool helps youth develop vital life skills, such as: Making decisions, Solving problems, Thinking critically, Setting goals, Getting excited about learning. 4-H Afterschool connects kids to the University of Arkansas administrative infrastructure for 4-H youth programs across the state.;;;YES;NO;;
CENTRAL COAST YMCA/SALINAS COMMUNITY YMCA AFTER SCHOOL;;117 Clay Street;;Salinas;CA;93901;831-758-3811;;MONTEREY;abuchanan@ymcacentralcoast.org;;;Amy;Buchanan;;YES;http://www.centralcoastymca.org/;;Monday-Friday;School Dismissal - 6:00 p.m;;;At the Y, we care for kids. With so many demands on today’s families, parents need all the support they can get. That’s why the Y’s after school program is about more than looking after kids. It’s about nurturing their development by providing a safe place to learn foundational skills, develop healthy, trusting relationships and build self-reliance through the Y values of caring, honesty, respect and responsibility.;;"$165/month - Facility Family Member, $185/month - Program Participant; $58 - 1 day/week, monthly; $106 - 2 day/week, monthly; $154 - 3 day/week, monthly";YES;NO;http://www.centralcoastymca.org/graphics/main/logo_orange.png;Mission Park, Monterey Park, Lincoln, University Park and Roosevelt schools
YMCA OF SAN LUIS OBISPO COUNTY/BAYWOOD YMCA: AFTERSCHOOL PROGRAM AT BAYWOOD ELEMENTARY SCHOOOL;;1330 9th Street;;Los Osos;CA;93402;805-528-9901;;SAN LUIS OBISPO;scox@sloymca.org;;;Stormy;Cox;4–8, 9–11;;http://www.sloymca.org/;;Monday-Friday;"2:30pm - 6pm; Early Release Kinder Friday: 12pm - 6pm";;;Our goal is to provide children a safe, fun, and enriching experience with our Y. Baywood Club Y is dedicated to providing activities that develop and nurture self esteem, social responsibility, and allow them to discover who they are. Our clubs promote healthy living and emotional growth, the development of character and leadership, and positive conflict resolution in a safe, enriching and fun environment. Furthermore, our program has developed state enrichment curriculum-based activities, learning centers, and is deeply dedicated to ensuring participants’ safety. At the Y, kids have fun through age-appropriate activities to develop leadership skills, character, physical fitness, and support their school work.;;"Afterschool: 5 days/week: $310/month, 4 days/week: $285/month, 3 days/week: $250/month, 2 days/week: $190/month; Early Release Fridays: $75/month";YES;NO;http://www.sloymca.org/images/ymca_logo_red.gif;
YMCA OF SAN LUIS OBISPO COUNTY/CAMBRIA YMCA PROGRAMS: SANTA LUCIA AFTER-SCHOOL ENRICHMENT PROGRAM;SANTA LUCIA MIDDLE SCHOOL;2850 Schoolhouse Lane;;Cambria;CA;93428;805-239-3047;;SAN LUIS OBISPO;dhartzell@sloymca.org;;;Dan;Hartzell;9–11, 12–15;;http://www.sloymca.org/;;Monday-Friday;After-school - 6:00pm;;;The San Luis Obispo County YMCA offers dynamic after-school programs that are geared for middle school students. Programs are funded through a grant and overseen by the California Department of Education in partnership with the area school districts. Beyond academics, the YMCA after-school programs are dedicated to teaching the six pillars of character and increasing assets in our youth. Through programs such as these, the Y is helping youth development skills such as self-regulation, communication, problem solving, negotiation and critical thinking. We know that all of these skills make learning easier as students grow. The students also receive healthy snacks and are involved in recreational activities aimed at increasing their activity and lowering incidence of childhood obesity.;;FREE;YES;NO;http://www.sloymca.org/images/ymca_logo_green.gif;
YMCA OF SAN LUIS OBISPO COUNTY/CAMBRIA YMCA PROGRAMS: CAMBRIA GRAMMAR AFTER-SCHOOL ENRICHMENT PROGRAM;CAMBRIA GRAMMAR SCHOOL;3223 Main Street;;Cambria;CA;93428;805-239-3047;;SAN LUIS OBISPO;jvialpando@sloymca.org;;;Jennifer;Vialpando;4–8, 9–11;;http://www.sloymca.org/;;Monday-Friday;"Monday, Tuesday, Thursday, Friday: 2:30pm-6:00pm; Wednesday: 1:30pm-6:00pm";;;The YMCA programs are designed to support academic achievements. Beyond academics, the YMCA after-school programs are dedicated to teaching the six pillars of character and increasing assets in our youth. Through programs such as these, the Y is helping youth development skills such as self-regulation, communication, problem solving, negotiation and critical thinking. We know that all of these skills make learning easier as students grow. The students also receive healthy snacks and are involved in recreational activities aimed at increasing their activity and lowering incidence of childhood obesity.;;FREE;YES;NO;http://www.sloymca.org/images/ymca_logo_purple.gif;
YMCA OF SAN LUIS OBISPO COUNTY/FAIRGROVE YMCA PROGRAMS: BRIGHT FUTURES AFTER-SCHOOL AT FAIRGROVE ELEMENTARY SCHOOL;;2101 The Pike;;Grover Beach;CA;93433;805-473-6954;;SAN LUIS OBISPO;aartiaga@sloymca.org;;;April;Artiaga;4–8, 9–11;;http://www.sloymca.org/;;Monday-Friday;2:45-6:00pm;;;Students in Bright Futures are in for a ton of fun!  We serve snack, enjoy recess, and then students take an enrichment class every day.  Class choices include art, drama, dance, sports, jump rope, leadership, and singing. Students at this grant funded program are required to attend the program 5 days a week for 3 hours a day.;;FREE;YES;NO;http://www.sloymca.org/images/ymca_logo_orange.gif;
YMCA OF SAN LUIS OBISPO COUNTY/GROVER BEACH YMCA PROGRAMS: BRIGHT FUTURES AT GROVER BEACH ELEMENTARY SCHOOL;;365 S. 10th St;;Grover Beach;CA;93433;805-474-3770;ext. 7731;SAN LUIS OBISPO;dvicars@sloymca.org;;;;;0–5, 4–8, 9–11;;http://www.sloymca.org/;;Monday-Friday;"2:00-6:00 Kindergarten; 2:35-6:00 1st - 6th Grades";;;The San Luis Obispo County YMCA offers a dynamic after-school enrichment and safety program, funded through a grant and overseen by the California Department of Education in partnership with the Lucia Mar Unified School District. The YMCA program offers age-appropriate after school enrichment activities designed to support academic achievements. Beyond academics, the YMCA after-school programs are dedicated to teaching each of the six pillars of character and increasing assets in our youth. Through programs such as these, the Y is helping youth develop skills such as self-regulation, communication, problem solving, negotiation and critical thinking. We know that all of these skills make learning easier as students grow. The students also receive healthy snacks and are involved in recreational activities aimed at increasing their activity and lowering the incidence of childhood obesity.;;FREE;YES;NO;http://www.sloymca.org/images/ymca_logo_green.gif;
YMCA OF SAN LUIS OBISPO COUNTY/GROVER HEIGHTS YMCA PROGRAMS: BRIGHT FUTURES AT GROVER HEIGHTS ELEMENTARY SCHOOL;;770 N. 8th Street;Rm. E1;Grover Beach;CA;93433;805-474-3700;ext. 7039;SAN LUIS OBISPO;rbritton@sloymca.org;;;Rebecca;Britton;4–8, 9–11;;http://www.sloymca.org/;;Monday-Friday;MWTHF: 2:40-6:00pm, Tues: 1:40-6:00pm;;;The YMCA program offers age-appropriate after school enrichment activities designed to support academic achievements. Beyond academics, the YMCA after-school programs are dedicated to teaching each of the six pillars of character and increasing assets in our youth. Through programs such as these, the Y is helping youth develop skills such as self-regulation, communication, problem solving, negotiation and critical thinking. We know that all of these skills make learning easier as students grow. The students also receive healthy snacks and are involved in recreational activities aimed at increasing their activity and lowering the incidence of childhood obesity.;;FREE;YES;NO;http://www.sloymca.org/images/ymca_logo_purple.gif;
YMCA OF SAN LUIS OBISPO COUNTY/HARLOE YMCA PROGRAMS: AFTER SCHOOL CARE AT HARLOE ELEMENTARY SCHOOL;;901 Fair Oaks Avenue;;Arroyo Grande;CA;93420;805-574-1470;;SAN LUIS OBISPO;nshostack@sloymca.org;;;Nicole;Shostack;0–5, 4–8, 9–11;;http://www.sloymca.org/;;Monday-Friday;2:35pm - 6:00pm;;;The YMCA program offers age-appropriate after-school enrichment activities designed to support academic achievements.;;5 days/week: $280/month, 4 days/week: $255/month, 3 days/week: $220/month, 2 days/week: $170/month;YES;NO;http://www.sloymca.org/images/ymca_logo_green.gif;
YMCA OF SAN LUIS OBISPO COUNTY/OCEANO YMCA PROGRAMS: BRIGHT FUTURES AT OCEANO ELEMENTARY SCHOOL;;1551 17th Street;Rm. 21;Oceano;CA;93445;805-440-1155;;SAN LUIS OBISPO;dgarcia@sloymca.org;;;Daniela;Garcia;4–8, 9–11;;http://www.sloymca.org/;;Monday-Friday;"2:30-6:00 PM Kindergarten; 3:00-6:00 PM 1st - 6th Grades";;;The San Luis Obispo County YMCA offers a dynamic after-school enrichment and safety program, funded through a grant and overseen by the California Department of Education in partnership with the Lucia Mar Unified School District. The YMCA program offers age-appropriate after school enrichment activities designed to support academic achievements. Beyond academics, the YMCA after-school programs are dedicated to teaching each of the six pillars of character and increasing assets in our youth. Through programs such as these, the Y is helping youth develop skills such as self-regulation, communication, problem solving, negotiation and critical thinking. We know that all of these skills make learning easier as students grow. The students also receive healthy snacks and are involved in recreational activities aimed at increasing their activity and lowering the incidence of childhood obesity.;;FREE;YES;NO;http://www.sloymca.org/images/ymca_logo_green.gif;
YMCA CAMP CAMPBELL;;16275 Highway 9;;Boulder Creek;CA;95006;831-338-2128;;SANTA CRUZ;redwoods@ymcasv.org;;;;;;;http://www.ymcasv.org/ymcacampcampbell/;;;;;;YMCA Camp Campbell is branch of the YMCA of Silicon Valley. Since 1936, we have provided meaningful outdoor experiences to thousands of children, families, and adults. Our Mission: To strengthen our community by improving the quality of life and inspiring individuals and families to develop their fullest potential in spirit, mind and body.;Overnight Camp, Adventure Camp, Leadership Camps, Day Camp, Family Camps;;NO;YES;;
YMCA OF SILICON VALLEY/LEWIS AND JOAN PLATT EAST PALO ALTO FAMILY YMCA - TEEN CENTER – THE SPOT;;550 Bell Street;;East Palo Alto;CA;94303;650-328-9622;;SAN MATEO;eastpaloalto@ymcasv.org;;;;;;;http://www.ymcasv.org/;;;;;;The Spot Teen Center gives teens a place to call their own, a chance to connect with adults who care about them, and an opportunity to get involved in positive programs such as: group exercise, arts & crafts, sports, youth and government, homework assistance and much more.;;;YES;NO;;
YMCA OF SILICON VALLEY/MT. MADONNA YMCA AFTERSCHOOL ENRICHMENT PROGRAM AT EL ROBLE ELEMENTARY;;930 Third St.;;Gilroy;CA;95020;408-842-8234;;SANTA CLARA;;;;;;;;http://www.ymcasv.org/;;;;;;This program is designed as a free Afterschool comprehensive program for today’s changing society, not only for working families but also to enrich children’s lives. The program is a combination of several components.  It must be emphasized that it is not to be an extension of the school but rather compliment school in a manner that is fun for the child. A long term goal of the program is to help the child develop socially through small group work while emphasizing the child as an individual. Program participants are divided into small groups based on age and maturity. ;;FREE;YES;NO;;
YMCA OF SILICON VALLEY/MT. MADONNA YMCA AFTERSCHOOL ENRICHMENT PROGRAM AT LAS ANIMAS ELEMENTARY;;6550 Cimino St.;;Gilroy;CA;95020;408-842-6414;;SANTA CLARA;;;;;;;;http://www.ymcasv.org/;;;;;;This program is designed as a free Afterschool comprehensive program for today’s changing society, not only for working families but also to enrich children’s lives. The program is a combination of several components.  It must be emphasized that it is not to be an extension of the school but rather compliment school in a manner that is fun for the child. A long term goal of the program is to help the child develop socially through small group work while emphasizing the child as an individual. Program participants are divided into small groups based on age and maturity. ;;FREE;YES;NO;;
YMCA OF SILICON VALLEY/MT. MADONNA YMCA AFTERSCHOOL ENRICHMENT PROGRAM AT BROWNELL MIDDLE SCHOOL;;7800 Carmel St.;;Gilroy;CA;95020;408-847-3377;;SANTA CLARA;;;;;;;;http://www.ymcasv.org/;;;;;;This program is designed as a free Afterschool comprehensive program for today’s changing society, not only for working families but also to enrich children’s lives. The program is a combination of several components.  It must be emphasized that it is not to be an extension of the school but rather compliment school in a manner that is fun for the child. A long term goal of the program is to help the child develop socially through small group work while emphasizing the child as an individual. Program participants are divided into small groups based on age and maturity. ;;FREE;YES;NO;;
YMCA OF SILICON VALLEY/MT. MADONNA YMCA AFTERSCHOOL ENRICHMENT PROGRAM AT RUCKER ELEMENTARY;;325 Santa Clara Ave.;;Gilroy;CA;95020;408-842-6471;;SANTA CLARA;;;;;;;;http://www.ymcasv.org/;;;;;;This program is designed as a free Afterschool comprehensive program for today’s changing society, not only for working families but also to enrich children’s lives. The program is a combination of several components.  It must be emphasized that it is not to be an extension of the school but rather compliment school in a manner that is fun for the child. A long term goal of the program is to help the child develop socially through small group work while emphasizing the child as an individual. Program participants are divided into small groups based on age and maturity. ;;FREE;YES;NO;;
YMCA OF SILICON VALLEY/NORTHWEST YMCA AFTERSCHOOL ENRICHMENT PROGRAM AT COLUMBIA MIDDLE;;739 Morse Ave;;Sunnyvale;CA;94085;408-522-8247;;SANTA CLARA;;;;;;;;http://www.ymcasv.org/;;;;;;YMCA after-school enrichment compliments school in a way that is fun for your child. We focus on developing youth individually and through small groups. ;;;YES;NO;;
YMCA OF SILICON VALLEY/NORTHWEST YMCA AFTERSCHOOL ENRICHMENT PROGRAM AT BISHOP ELEMENTARY;;450 N Sunnyvale Ave;;Sunnyvale;CA;94085;408-522-8229;;SANTA CLARA;;;;;;;;http://www.ymcasv.org/;;;;;;YMCA after-school enrichment compliments school in a way that is fun for your child. We focus on developing youth individually and through small groups. ;;;YES;NO;;
YMCA OF SILICON VALLEY/SOUTH VALLEY FAMILY YMCA AFTER SCHOOL ENRICHMENT PROGRAM AT ALMADEN ELEMENTARY SCHOOL;;1295 Dentwood Drive;;San Jose;CA;95118;408-535-6207;Ext. 140;SANTA CLARA;;;;;;;;http://www.ymcasv.org/;;;;;;This program is designed as a free After School comprehensive program for today’s changing society, not only for working families but also to enrich children’s lives. The program is a combination of several components. It must be emphasized that it is not to be an extension of the school but rather compliment school in a manner that is fun for the child.  A long term goal of the program is to help the child develop socially through small group work while emphasizing the child as an individual. Program participants are divided into small groups based on age and maturity. ;;FREE;YES;NO;;
YMCA OF SILICON VALLEY/SOUTH VALLEY FAMILY YMCA AFTER SCHOOL ENRICHMENT PROGRAM AT DEL ROBLE ELEMENTARY SCHOOL;;5345 Avenida Almendros;;San Jose;CA;95123;408-225-5675;Ext. 238;SANTA CLARA;;;;;;;;http://www.ymcasv.org/;;;;;;This program is designed as a free After School comprehensive program for today’s changing society, not only for working families but also to enrich children’s lives. The program is a combination of several components. It must be emphasized that it is not to be an extension of the school but rather compliment school in a manner that is fun for the child.  A long term goal of the program is to help the child develop socially through small group work while emphasizing the child as an individual. Program participants are divided into small groups based on age and maturity. ;;FREE;YES;NO;;
YMCA OF SILICON VALLEY/SOUTH VALLEY FAMILY YMCA AFTER SCHOOL ENRICHMENT PROGRAM AT TERRELL ELEMENTARY;;3925 Pearl Ave.;;San Jose;CA;95136;408-266-9780;;SANTA CLARA;;;;;;;;http://www.ymcasv.org/;;;;;;This program is designed as a free After School comprehensive program for today’s changing society, not only for working families but also to enrich children’s lives. The program is a combination of several components. It must be emphasized that it is not to be an extension of the school but rather compliment school in a manner that is fun for the child.  A long term goal of the program is to help the child develop socially through small group work while emphasizing the child as an individual. Program participants are divided into small groups based on age and maturity. ;;FREE;YES;NO;;
YMCA OF SILICON VALLEY/SOUTHWEST YMCA AFTER SCHOOL PROGRAM AT ANDERSON ELEMENTARY;;4000 Rhoda Drive;;San Jose;CA;95117;408-590-8607;;SANTA CLARA;;;;;;;;http://www.ymcasv.org/;;;;;;A collaboration of the Southwest YMCA and the City of San Jose, ASEP is a grant-funded after-school program available to children, grades 1-5, for little or no cost to families. Our curriculum fosters the YMCA character values of caring, honesty, respect, and responsibility while strengthening developmental assets, the building blocks children need to thrive. Highly qualified YMCA staff provide and supervise thematic, child-centered curriculum. Activities include homework assistance, arts and crafts, youth fitness, science, and special club activities.;;;YES;NO;;
YMCA OF SAN JOAQUIN COUNTY CHILDCARE AT LINDEN ELEMENTARY;;18100 E. Front St.;;Linden;CA;95236;209-472-9622;;SAN JOAQUIN;;;;Jennifer;Gilgert;;;http://www.ymcasjc.org/;;Monday-Friday;2:20-6:00pm;;;Our YMCA operates five licensed child care centers providing a service that meets the needs of your family. We provide quality programs that are values-based to nurture every child's healthy development. The programs are state licensed, and all staff meets or exceed licensing regulations for background checks, education and experience. Our well-trained, certificated and enthusiastic staff provides educational, recreational and social programs in a trusting, positive and safe environment.  Whether your child needs preschool or school-age care, we are here for you.  With a focus on safety, social growth and academic enhancement, Y child care and preschool programs serve kids with a variety of options to explore and develop their interests and talents. We emphasize our core values of caring, honesty, respect and responsibility in everything we do. Our child care program is fee based with financial assistance available for those who qualify.  Registration can be done on site or at the YMCA office. Your child must attend that school to enroll.  Most of the sites have a waiting list.;;;YES;NO;;
YMCA OF SAN JOAQUIN COUNTY HIGH SCHOOL ASSETS PROGRAM AT CESAR CHAVEZ HIGH SCHOOL (“THE SPOT”);;2929 Windflower Ln.;Room E100;Stockton;CA;95212;209-470-2632;;SAN JOAQUIN;nshergill@ymcasjc.org;;;Niccole;Shergill;;;http://www.ymcasjc.org/;;Monday-Friday;School Dismissal - 6:00 p.m;;;"The high school drop-in enrichment program is a free afterschool program that offers a safe place for teens who attend Chavez, Edison and Franklin High. Our sites are open to students as soon as the last school bell rings until 6:00pm. This program is made available in partnership with Stockton Unified School District. The main focus is to encourage positive life values and empower our local youth to reach their full potential. Our program provides the students with a safe environment where the Y’s core values of caring, honesty, respect and responsibility are at the heart of everything we do.  Students have the opportunity to participate in credit recovery programs, tutorial programs, intramural sports leagues; community service projects, leadership clubs, and much more.  The Y collaborates with many community based organizations to offer the program in Stockton with funding from a Federal grant.";;FREE;YES;NO;;CESAR CHAVEZ HIGH SCHOOL
YMCA OF SAN JOAQUIN COUNTY HIGH SCHOOL ASSETS PROGRAM AT EDISON HIGH SCHOOL (“THE BATTLE GROUND”);;1425 S. Center St.;Shop 8 & 9;Stockton;CA;95206;209-470-2594;;SAN JOAQUIN;irobles@ymcasjc.org;;;Isela;Robles;;;http://www.ymcasjc.org/;;Monday-Friday;School Dismissal - 6:00 p.m;;;"The high school drop-in enrichment program is a free afterschool program that offers a safe place for teens who attend Chavez, Edison and Franklin High. Our sites are open to students as soon as the last school bell rings until 6:00pm. This program is made available in partnership with Stockton Unified School District. The main focus is to encourage positive life values and empower our local youth to reach their full potential. Our program provides the students with a safe environment where the Y’s core values of caring, honesty, respect and responsibility are at the heart of everything we do.  Students have the opportunity to participate in credit recovery programs, tutorial programs, intramural sports leagues; community service projects, leadership clubs, and much more.  The Y collaborates with many community based organizations to offer the program in Stockton with funding from a Federal grant.";;FREE;YES;NO;;EDISON HIGH SCHOOL
